query_id,subject_id,pct_id,ali_len,mism,gap_open,q_start,q_end,s_start,s_end,e_value,bitscore,q_len,s_len,s_gi,s_taxids,s_scinames,s_names,q_cov,s_description,cluster,tool,db
GB3LKKR02JMT8K,gi|927259841|emb|CYGL01001385.1|,91.55,213.0,18.0,0.0,1.0,213.0,4692.0,4904.0,2.999999999999999e-76,294.0,213.0,5945.0,927259841.0,408170.0,,,100.0,"Human gut metagenome assembly HumMal, contig Ma_F93_Contig_135, whole genome shotgun sequence",211b,blastn,env_nt
GB3LKKR02JMT8K,gi|933845764|emb|CEAI01012234.1|,91.04,212.0,19.0,0.0,1.0,212.0,5696.0,5485.0,4.999999999999999e-74,287.0,213.0,6555.0,933845764.0,749906.0,,,99.0,"gut metagenome genome assembly P8C90-k21-2014-09-20, contig contig-4000062, whole genome shotgun sequence",211b,blastn,env_nt
GB3LKKR02JMT8K,gi|927259923|emb|CYGL01001303.1|,84.62,208.0,30.0,2.0,7.0,213.0,3389.0,3183.0,1e-49,206.0,213.0,6286.0,927259923.0,408170.0,,,97.0,"Human gut metagenome assembly HumMal, contig Ma_F138_Contig_738, whole genome shotgun sequence",211b,blastn,env_nt
GB3LKKR02IEC5V,gi|934035740|emb|CDYJ01034493.1|,93.24,148.0,10.0,0.0,5.0,152.0,990.0,843.0,1e-53,219.0,152.0,1027.0,934035740.0,749906.0,,,97.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-95000083, whole genome shotgun sequence",241a,blastn,env_nt
GB3LKKR02IEC5V,gi|927259935|emb|CYGL01001291.1|,86.18,152.0,21.0,0.0,1.0,152.0,3530.0,3681.0,2e-37,165.0,152.0,6326.0,927259935.0,408170.0,,,100.0,"Human gut metagenome assembly HumMal, contig Ma_F196_Contig_120, whole genome shotgun sequence",241a,blastn,env_nt
GB3LKKR01EIO7Z,gi|934035740|emb|CDYJ01034493.1|,95.45,110.0,5.0,0.0,1.0,110.0,952.0,843.0,5e-41,176.0,110.0,1027.0,934035740.0,749906.0,,,100.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-95000083, whole genome shotgun sequence",241a,blastn,env_nt
GB3LKKR02HOXTL,gi|927259935|emb|CYGL01001291.1|,87.77,139.0,17.0,0.0,15.0,153.0,3543.0,3681.0,5.999999999999999e-37,163.0,153.0,6326.0,927259935.0,408170.0,,,91.0,"Human gut metagenome assembly HumMal, contig Ma_F196_Contig_120, whole genome shotgun sequence",241a,blastn,env_nt
GB3LKKR01DJQRC,gi|927259935|emb|CYGL01001291.1|,88.41,138.0,16.0,0.0,4.0,141.0,3531.0,3668.0,4e-38,167.0,141.0,6326.0,927259935.0,408170.0,,,98.0,"Human gut metagenome assembly HumMal, contig Ma_F196_Contig_120, whole genome shotgun sequence",241a,blastn,env_nt
GB3LKKR01CUDIG,gi|927259935|emb|CYGL01001291.1|,87.84,148.0,18.0,0.0,3.0,150.0,3531.0,3678.0,2.9999999999999994e-40,174.0,153.0,6326.0,927259935.0,408170.0,,,97.0,"Human gut metagenome assembly HumMal, contig Ma_F196_Contig_120, whole genome shotgun sequence",241a,blastn,env_nt
GB3LKKR01C994Z,gi|934035740|emb|CDYJ01034493.1|,93.71,143.0,9.0,0.0,1.0,143.0,815.0,957.0,1e-52,215.0,147.0,1027.0,934035740.0,749906.0,,,97.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-95000083, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01C994Z,gi|932408242|emb|CDYK01012145.1|,92.31,143.0,11.0,0.0,1.0,143.0,3218.0,3360.0,3e-49,204.0,147.0,4356.0,932408242.0,749906.0,,,97.0,"gut metagenome genome assembly P10E90-k21-2014-09-20, contig contig-2074000033, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01C994Z,gi|931797598|emb|CDYF01018390.1|,92.31,143.0,11.0,0.0,1.0,143.0,3997.0,4139.0,3e-49,204.0,147.0,6110.0,931797598.0,749906.0,,,97.0,"gut metagenome genome assembly P10E7-k21-2014-09-20, contig contig-2380000060, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01C994Z,gi|927259935|emb|CYGL01001291.1|,91.67,120.0,10.0,0.0,21.0,140.0,3689.0,3570.0,4e-38,167.0,147.0,6326.0,927259935.0,408170.0,,,82.0,"Human gut metagenome assembly HumMal, contig Ma_F196_Contig_120, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01AVTUK,gi|934035740|emb|CDYJ01034493.1|,91.53,177.0,11.0,4.0,1.0,174.0,806.0,981.0,2.9999999999999996e-60,241.0,175.0,1027.0,934035740.0,749906.0,,,99.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-95000083, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01E2N9H,gi|934035740|emb|CDYJ01034493.1|,87.79,172.0,21.0,0.0,6.0,177.0,811.0,982.0,1e-48,202.0,177.0,1027.0,934035740.0,749906.0,,,97.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-95000083, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01E2N9H,gi|927257736|emb|CYGL01003490.1|,82.35,170.0,30.0,0.0,8.0,177.0,1066.0,1235.0,1.9999999999999998e-32,148.0,177.0,2826.0,927257736.0,408170.0,,,96.0,"Human gut metagenome assembly HumMal, contig Ma_F10_Contig_837, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01B1HN4,gi|927259935|emb|CYGL01001291.1|,89.27,177.0,19.0,0.0,1.0,177.0,3718.0,3542.0,9.999999999999999e-55,222.0,177.0,6326.0,927259935.0,408170.0,,,100.0,"Human gut metagenome assembly HumMal, contig Ma_F196_Contig_120, whole genome shotgun sequence",241b,blastn,env_nt
GB3LKKR01B1HN4,gi|927257736|emb|CYGL01003490.1|,85.31,177.0,26.0,0.0,1.0,177.0,1059.0,1235.0,5e-43,183.0,177.0,2826.0,927257736.0,408170.0,,,100.0,"Human gut metagenome assembly HumMal, contig Ma_F10_Contig_837, whole genome shotgun sequence",241b,blastn,env_nt
contig07739,gi|935523605|emb|CDTY01044545.1|,94.61,204.0,11.0,0.0,1.0,204.0,2943.0,3146.0,5.999999999999999e-83,316.0,204.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",258,blastn,env_nt
contig07739,gi|931877178|emb|CEAD01032396.1|,94.61,204.0,11.0,0.0,1.0,204.0,1431.0,1634.0,5.999999999999999e-83,316.0,204.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",258,blastn,env_nt
contig07739,gi|931667140|emb|CDZX01015338.1|,94.61,204.0,11.0,0.0,1.0,204.0,96.0,299.0,5.999999999999999e-83,316.0,204.0,749.0,931667140.0,749906.0,,,100.0,"gut metagenome genome assembly P9E7-k21-2014-09-20, contig contig-103000059, whole genome shotgun sequence",258,blastn,env_nt
contig07739,gi|934409231|emb|CDZF01013522.1|,93.81,194.0,12.0,0.0,1.0,194.0,5106.0,4913.0,1e-75,292.0,204.0,6101.0,934409231.0,749906.0,,,95.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPGDJ,gi|935523605|emb|CDTY01044545.1|,91.67,204.0,17.0,0.0,1.0,204.0,2943.0,3146.0,5.999999999999999e-73,283.0,204.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPGDJ,gi|931877178|emb|CEAD01032396.1|,91.67,204.0,17.0,0.0,1.0,204.0,1431.0,1634.0,5.999999999999999e-73,283.0,204.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPGDJ,gi|931667140|emb|CDZX01015338.1|,91.67,204.0,17.0,0.0,1.0,204.0,96.0,299.0,5.999999999999999e-73,283.0,204.0,749.0,931667140.0,749906.0,,,100.0,"gut metagenome genome assembly P9E7-k21-2014-09-20, contig contig-103000059, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPGDJ,gi|934409231|emb|CDZF01013522.1|,92.78,194.0,14.0,0.0,1.0,194.0,5106.0,4913.0,1.9999999999999997e-72,281.0,204.0,6101.0,934409231.0,749906.0,,,95.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01B1BAU,gi|935523605|emb|CDTY01044545.1|,95.07,203.0,9.0,1.0,1.0,202.0,2944.0,3146.0,1.9999999999999997e-83,318.0,202.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01B1BAU,gi|934409231|emb|CDZF01013522.1|,95.07,203.0,9.0,1.0,1.0,202.0,5105.0,4903.0,1.9999999999999997e-83,318.0,202.0,6101.0,934409231.0,749906.0,,,100.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01B1BAU,gi|931877178|emb|CEAD01032396.1|,95.07,203.0,9.0,1.0,1.0,202.0,1432.0,1634.0,1.9999999999999997e-83,318.0,202.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01B1BAU,gi|931667140|emb|CDZX01015338.1|,95.07,203.0,9.0,1.0,1.0,202.0,97.0,299.0,1.9999999999999997e-83,318.0,202.0,749.0,931667140.0,749906.0,,,100.0,"gut metagenome genome assembly P9E7-k21-2014-09-20, contig contig-103000059, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01CQ42S,gi|934409231|emb|CDZF01013522.1|,93.37,181.0,12.0,0.0,1.0,181.0,5092.0,4912.0,1.9999999999999997e-68,268.0,190.0,6101.0,934409231.0,749906.0,,,95.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01CQ42S,gi|935523605|emb|CDTY01044545.1|,92.47,186.0,14.0,0.0,1.0,186.0,2957.0,3142.0,5.999999999999998e-68,267.0,190.0,7988.0,935523605.0,749906.0,,,98.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01CQ42S,gi|931877178|emb|CEAD01032396.1|,92.47,186.0,14.0,0.0,1.0,186.0,1445.0,1630.0,5.999999999999998e-68,267.0,190.0,5912.0,931877178.0,749906.0,,,98.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR01CQ42S,gi|931667140|emb|CDZX01015338.1|,92.47,186.0,14.0,0.0,1.0,186.0,110.0,295.0,5.999999999999998e-68,267.0,190.0,749.0,931667140.0,749906.0,,,98.0,"gut metagenome genome assembly P9E7-k21-2014-09-20, contig contig-103000059, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPY0A,gi|935523605|emb|CDTY01044545.1|,92.96,199.0,13.0,1.0,7.0,204.0,2948.0,3146.0,1e-74,289.0,204.0,7988.0,935523605.0,749906.0,,,97.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPY0A,gi|931877178|emb|CEAD01032396.1|,92.96,199.0,13.0,1.0,7.0,204.0,1436.0,1634.0,1e-74,289.0,204.0,5912.0,931877178.0,749906.0,,,97.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPY0A,gi|931667140|emb|CDZX01015338.1|,92.96,199.0,13.0,1.0,7.0,204.0,101.0,299.0,1e-74,289.0,204.0,749.0,931667140.0,749906.0,,,97.0,"gut metagenome genome assembly P9E7-k21-2014-09-20, contig contig-103000059, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02GPY0A,gi|934409231|emb|CDZF01013522.1|,93.16,190.0,12.0,1.0,7.0,195.0,5101.0,4912.0,2.9999999999999993e-71,278.0,204.0,6101.0,934409231.0,749906.0,,,93.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",258,blastn,env_nt
GB3LKKR02JI9WH,gi|935523605|emb|CDTY01044545.1|,94.03,318.0,19.0,0.0,1.0,318.0,5531.0,5848.0,8.999999999999999e-133,483.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JI9WH,gi|931877178|emb|CEAD01032396.1|,94.03,318.0,19.0,0.0,1.0,318.0,4019.0,4336.0,8.999999999999999e-133,483.0,318.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JI9WH,gi|934409231|emb|CDZF01013522.1|,93.95,314.0,19.0,0.0,1.0,314.0,2515.0,2202.0,1.9999999999999994e-130,475.0,318.0,6101.0,934409231.0,749906.0,,,99.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JI9WH,gi|934040108|emb|CDYJ01030125.1|,90.71,312.0,29.0,0.0,7.0,318.0,30.0,341.0,8.999999999999999e-113,416.0,318.0,520.0,934040108.0,749906.0,,,98.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02J4V1J,gi|935523605|emb|CDTY01044545.1|,94.48,181.0,9.0,1.0,1.0,180.0,5531.0,5711.0,1.9999999999999994e-71,278.0,180.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02J4V1J,gi|931877178|emb|CEAD01032396.1|,94.48,181.0,9.0,1.0,1.0,180.0,4019.0,4199.0,1.9999999999999994e-71,278.0,180.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02J4V1J,gi|934409231|emb|CDZF01013522.1|,93.92,181.0,10.0,1.0,1.0,180.0,2515.0,2335.0,1e-69,272.0,180.0,6101.0,934409231.0,749906.0,,,100.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02J4V1J,gi|934040108|emb|CDYJ01030125.1|,92.61,176.0,12.0,1.0,6.0,180.0,29.0,204.0,9.999999999999998e-64,252.0,180.0,520.0,934040108.0,749906.0,,,97.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02IA3U3,gi|935523605|emb|CDTY01044545.1|,92.45,318.0,24.0,0.0,1.0,318.0,5531.0,5848.0,1.9999999999999994e-124,455.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02IA3U3,gi|935523605|emb|CDTY01044545.1|,92.47,93.0,7.0,0.0,226.0,318.0,1.0,93.0,1e-27,134.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02IA3U3,gi|931877178|emb|CEAD01032396.1|,92.45,318.0,24.0,0.0,1.0,318.0,4019.0,4336.0,1.9999999999999994e-124,455.0,318.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02IA3U3,gi|934040108|emb|CDYJ01030125.1|,91.37,313.0,27.0,0.0,6.0,318.0,29.0,341.0,9.999999999999999e-117,429.0,318.0,520.0,934040108.0,749906.0,,,98.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02IA3U3,gi|934409231|emb|CDZF01013522.1|,90.85,317.0,29.0,0.0,1.0,317.0,2515.0,2199.0,1.9999999999999994e-115,425.0,318.0,6101.0,934409231.0,749906.0,,,99.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JGGMM,gi|935523605|emb|CDTY01044545.1|,92.45,318.0,24.0,0.0,1.0,318.0,5531.0,5848.0,1.9999999999999994e-124,455.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JGGMM,gi|935523605|emb|CDTY01044545.1|,92.47,93.0,7.0,0.0,226.0,318.0,1.0,93.0,1e-27,134.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JGGMM,gi|931877178|emb|CEAD01032396.1|,92.45,318.0,24.0,0.0,1.0,318.0,4019.0,4336.0,1.9999999999999994e-124,455.0,318.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JGGMM,gi|934040108|emb|CDYJ01030125.1|,91.37,313.0,27.0,0.0,6.0,318.0,29.0,341.0,9.999999999999999e-117,429.0,318.0,520.0,934040108.0,749906.0,,,98.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02JGGMM,gi|934409231|emb|CDZF01013522.1|,90.85,317.0,29.0,0.0,1.0,317.0,2515.0,2199.0,1.9999999999999994e-115,425.0,318.0,6101.0,934409231.0,749906.0,,,99.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR01AFJJ4,gi|935523605|emb|CDTY01044545.1|,96.23,318.0,12.0,0.0,1.0,318.0,5531.0,5848.0,1.9999999999999993e-144,521.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR01AFJJ4,gi|935523605|emb|CDTY01044545.1|,93.55,93.0,6.0,0.0,226.0,318.0,1.0,93.0,2.0000000000000002e-29,139.0,318.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR01AFJJ4,gi|931877178|emb|CEAD01032396.1|,96.23,318.0,12.0,0.0,1.0,318.0,4019.0,4336.0,1.9999999999999993e-144,521.0,318.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR01AFJJ4,gi|934409231|emb|CDZF01013522.1|,96.21,317.0,12.0,0.0,1.0,317.0,2515.0,2199.0,6.999999999999999e-144,520.0,318.0,6101.0,934409231.0,749906.0,,,99.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR01AFJJ4,gi|934040108|emb|CDYJ01030125.1|,92.33,313.0,24.0,0.0,6.0,318.0,29.0,341.0,9.999999999999998e-122,446.0,318.0,520.0,934040108.0,749906.0,,,98.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297a,blastn,env_nt
GB3LKKR02FSPL3,gi|935523605|emb|CDTY01044545.1|,92.66,286.0,21.0,0.0,1.0,286.0,5786.0,5501.0,9.999999999999997e-112,412.0,286.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR02FSPL3,gi|931877178|emb|CEAD01032396.1|,92.66,286.0,21.0,0.0,1.0,286.0,4274.0,3989.0,9.999999999999997e-112,412.0,286.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR02FSPL3,gi|934409231|emb|CDZF01013522.1|,90.88,274.0,25.0,0.0,1.0,274.0,2260.0,2533.0,1.9999999999999996e-98,368.0,286.0,6101.0,934409231.0,749906.0,,,96.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR02FSPL3,gi|934040108|emb|CDYJ01030125.1|,89.42,274.0,29.0,0.0,1.0,274.0,279.0,6.0,9.999999999999999e-92,346.0,286.0,520.0,934040108.0,749906.0,,,96.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01A8VS6,gi|935523605|emb|CDTY01044545.1|,94.3,193.0,10.0,1.0,1.0,192.0,5693.0,5501.0,2.999999999999999e-76,294.0,192.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01A8VS6,gi|931877178|emb|CEAD01032396.1|,94.3,193.0,10.0,1.0,1.0,192.0,4181.0,3989.0,2.999999999999999e-76,294.0,192.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01A8VS6,gi|934409231|emb|CDZF01013522.1|,92.82,181.0,12.0,1.0,1.0,180.0,2353.0,2533.0,2.999999999999999e-66,261.0,192.0,6101.0,934409231.0,749906.0,,,94.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01A8VS6,gi|934040108|emb|CDYJ01030125.1|,91.16,181.0,15.0,1.0,1.0,180.0,186.0,6.0,2.9999999999999994e-61,244.0,192.0,520.0,934040108.0,749906.0,,,94.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BS4WO,gi|935523605|emb|CDTY01044545.1|,90.09,212.0,20.0,1.0,1.0,211.0,5786.0,5575.0,3.9999999999999993e-70,274.0,211.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BS4WO,gi|931877178|emb|CEAD01032396.1|,90.09,212.0,20.0,1.0,1.0,211.0,4274.0,4063.0,3.9999999999999993e-70,274.0,211.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BS4WO,gi|934409231|emb|CDZF01013522.1|,88.21,212.0,24.0,1.0,1.0,211.0,2260.0,2471.0,1.9999999999999996e-63,252.0,211.0,6101.0,934409231.0,749906.0,,,100.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BS4WO,gi|934040108|emb|CDYJ01030125.1|,87.26,212.0,26.0,1.0,1.0,211.0,279.0,68.0,4e-60,241.0,211.0,520.0,934040108.0,749906.0,,,100.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BM7GD,gi|935523605|emb|CDTY01044545.1|,95.1,286.0,7.0,6.0,1.0,280.0,5786.0,5502.0,3.999999999999999e-121,444.0,280.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BM7GD,gi|931877178|emb|CEAD01032396.1|,95.1,286.0,7.0,6.0,1.0,280.0,4274.0,3990.0,3.999999999999999e-121,444.0,280.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BM7GD,gi|934409231|emb|CDZF01013522.1|,94.78,268.0,9.0,4.0,1.0,264.0,2260.0,2526.0,9.999999999999997e-112,412.0,280.0,6101.0,934409231.0,749906.0,,,94.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01BM7GD,gi|934040108|emb|CDYJ01030125.1|,92.74,248.0,17.0,1.0,1.0,248.0,279.0,33.0,5e-95,357.0,280.0,520.0,934040108.0,749906.0,,,89.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01AU64A,gi|935523605|emb|CDTY01044545.1|,94.79,288.0,9.0,6.0,1.0,284.0,5786.0,5501.0,3.999999999999999e-121,444.0,284.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01AU64A,gi|931877178|emb|CEAD01032396.1|,94.79,288.0,9.0,6.0,1.0,284.0,4274.0,3989.0,3.999999999999999e-121,444.0,284.0,5912.0,931877178.0,749906.0,,,100.0,"gut metagenome genome assembly P9E0-k21-2014-09-20, contig contig-7000102, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01AU64A,gi|934409231|emb|CDZF01013522.1|,94.07,270.0,10.0,6.0,1.0,266.0,2260.0,2527.0,1.9999999999999997e-109,405.0,284.0,6101.0,934409231.0,749906.0,,,94.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01AU64A,gi|934040108|emb|CDYJ01030125.1|,90.0,270.0,21.0,6.0,1.0,266.0,279.0,12.0,3.9999999999999995e-91,344.0,284.0,520.0,934040108.0,749906.0,,,94.0,"gut metagenome genome assembly P11E7-k21-2014-09-20, contig contig-310000072, whole genome shotgun sequence",297b,blastn,env_nt
GB3LKKR01EYJBS,gi|934409231|emb|CDZF01013522.1|,90.39,333.0,32.0,0.0,1.0,333.0,4270.0,4602.0,1.9999999999999998e-119,438.0,333.0,6101.0,934409231.0,749906.0,,,100.0,"gut metagenome genome assembly P1E90-k21-2014-09-20, contig contig-4000035, whole genome shotgun sequence",321b,blastn,env_nt
GB3LKKR01EYJBS,gi|935523605|emb|CDTY01044545.1|,86.79,333.0,44.0,0.0,1.0,333.0,3779.0,3447.0,1.9999999999999996e-99,372.0,333.0,7988.0,935523605.0,749906.0,,,100.0,"gut metagenome genome assembly P9E90-k21-2014-09-20, contig contig-6000102, whole genome shotgun sequence",321b,blastn,env_nt
